# energy dos(up) dos(down)
-3.730190000000000339e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.729140000000000299e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.728090000000000259e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.727040000000000219e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.725979999999999848e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.724929999999999808e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.723879999999999768e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.722829999999999728e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.721779999999999688e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.720729999999999649e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.719669999999999987e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.718619999999999948e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.717569999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.716519999999999868e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.715469999999999828e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.714419999999999789e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.713369999999999749e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.712310000000000088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.711260000000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.710210000000000008e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.709159999999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.708109999999999928e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.707059999999999889e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.706009999999999849e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.704950000000000188e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.703900000000000148e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.702850000000000108e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.701800000000000068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.700750000000000028e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.699699999999999989e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.698640000000000327e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.697590000000000288e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.696540000000000248e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.695490000000000208e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.694440000000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.693390000000000128e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.692340000000000089e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.691279999999999717e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.690229999999999677e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.689180000000000348e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.688130000000000308e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.687080000000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.686030000000000229e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.684980000000000189e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.683919999999999817e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.682869999999999777e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.681819999999999737e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.680769999999999698e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.679719999999999658e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.678670000000000329e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.677609999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.676559999999999917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.675509999999999877e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.674459999999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.673409999999999798e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.672359999999999758e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.671309999999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.670250000000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.669200000000000017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.668149999999999977e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.667099999999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.666049999999999898e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.664999999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.663949999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.662890000000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.661840000000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.660790000000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.659740000000000038e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.658689999999999998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.657639999999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.656580000000000297e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.655530000000000257e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.654480000000000217e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.653430000000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.652380000000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.651330000000000098e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.650280000000000058e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.649219999999999686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.648169999999999646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.647120000000000317e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.646070000000000277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.645020000000000238e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.643970000000000198e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.642920000000000158e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.641859999999999786e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.640809999999999746e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.639759999999999707e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.638709999999999667e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.637660000000000338e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.636610000000000298e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.635549999999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.634499999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.633449999999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.632399999999999807e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.631349999999999767e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.630299999999999727e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.629249999999999687e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.628190000000000026e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.627139999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.626089999999999947e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.625039999999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.623989999999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.622939999999999827e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.621889999999999787e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.620830000000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.619780000000000086e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.618730000000000047e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.617680000000000007e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.616629999999999967e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.615579999999999927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.614520000000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.613470000000000226e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.612420000000000186e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.611370000000000147e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.610320000000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.609270000000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.608220000000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.607159999999999656e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.606110000000000326e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.605060000000000286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.604010000000000247e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.602960000000000207e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.601910000000000167e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.600860000000000127e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.599799999999999756e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.598749999999999716e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.597699999999999676e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.596650000000000347e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.595600000000000307e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.594550000000000267e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.593500000000000227e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.592439999999999856e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.591389999999999816e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.590339999999999776e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.589289999999999736e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.588239999999999696e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.587189999999999657e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.586129999999999995e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.585079999999999956e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.584029999999999916e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.582979999999999876e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.581929999999999836e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.580879999999999797e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.579829999999999757e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.578770000000000095e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.577720000000000056e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.576670000000000016e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.575619999999999976e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.574569999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.573519999999999897e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.572469999999999857e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.571410000000000196e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.570360000000000156e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.569310000000000116e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.568260000000000076e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.567210000000000036e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.566159999999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.565100000000000335e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.564050000000000296e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.563000000000000256e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.561950000000000216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.560900000000000176e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.559850000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.558800000000000097e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.557739999999999725e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.556689999999999685e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.555640000000000356e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.554590000000000316e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.553540000000000276e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.552490000000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.551440000000000197e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.550379999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.549329999999999785e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.548279999999999745e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.547229999999999706e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.546179999999999666e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.545130000000000337e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.544069999999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.543019999999999925e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.541969999999999885e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.540919999999999845e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.539869999999999806e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.538819999999999766e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.537769999999999726e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.536710000000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.535660000000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.534609999999999985e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.533559999999999945e+01 1.000000000000000048e-04 -1.000000000000000048e-04
-3.532509999999999906e+01 4.000000000000000192e-04 -4.000000000000000192e-04
-3.531459999999999866e+01 1.199999999999999895e-03 -1.199999999999999895e-03
-3.530409999999999826e+01 3.399999999999999811e-03 -3.399999999999999811e-03
-3.529350000000000165e+01 9.199999999999999845e-03 -9.199999999999999845e-03
-3.528300000000000125e+01 2.270000000000000143e-02 -2.270000000000000143e-02
-3.527250000000000085e+01 5.190000000000000169e-02 -5.190000000000000169e-02
-3.526200000000000045e+01 1.096000000000000030e-01 -1.096000000000000030e-01
-3.525150000000000006e+01 2.144000000000000072e-01 -2.144000000000000072e-01
-3.524099999999999966e+01 3.896000000000000019e-01 -3.896000000000000019e-01
-3.523040000000000305e+01 6.589000000000000412e-01 -6.589000000000000412e-01
-3.521990000000000265e+01 1.040399999999999991e+00 -1.040399999999999991e+00
-3.520940000000000225e+01 1.538899999999999935e+00 -1.538899999999999935e+00
-3.519890000000000185e+01 2.140800000000000036e+00 -2.140800000000000036e+00
-3.518840000000000146e+01 2.812100000000000044e+00 -2.812100000000000044e+00
-3.517790000000000106e+01 3.502499999999999947e+00 -3.502499999999999947e+00
-3.516740000000000066e+01 4.152099999999999902e+00 -4.152099999999999902e+00
-3.515679999999999694e+01 4.700400000000000134e+00 -4.700400000000000134e+00
-3.514629999999999654e+01 5.094800000000000217e+00 -5.094800000000000217e+00
-3.513580000000000325e+01 5.299800000000000288e+00 -5.299800000000000288e+00
-3.512530000000000285e+01 5.304499999999999993e+00 -5.304499999999999993e+00
-3.511480000000000246e+01 5.128999999999999559e+00 -5.128999999999999559e+00
-3.510430000000000206e+01 4.825300000000000367e+00 -4.825300000000000367e+00
-3.509380000000000166e+01 4.471000000000000085e+00 -4.471000000000000085e+00
-3.508319999999999794e+01 4.157600000000000406e+00 -4.157600000000000406e+00
-3.507269999999999754e+01 3.974699999999999900e+00 -3.974699999999999900e+00
-3.506219999999999715e+01 3.997100000000000097e+00 -3.997100000000000097e+00
-3.505169999999999675e+01 4.275699999999999612e+00 -4.275699999999999612e+00
-3.504120000000000346e+01 4.833800000000000097e+00 -4.833800000000000097e+00
-3.503070000000000306e+01 5.668599999999999639e+00 -5.668599999999999639e+00
-3.502009999999999934e+01 6.753300000000000303e+00 -6.753300000000000303e+00
-3.500959999999999894e+01 8.039099999999999469e+00 -8.039099999999999469e+00
-3.499909999999999854e+01 9.452199999999999491e+00 -9.452199999999999491e+00
-3.498859999999999815e+01 1.088940000000000019e+01 -1.088940000000000019e+01
-3.497809999999999775e+01 1.221700000000000053e+01 -1.221700000000000053e+01
-3.496759999999999735e+01 1.328270000000000017e+01 -1.328270000000000017e+01
-3.495709999999999695e+01 1.394599999999999973e+01 -1.394599999999999973e+01
-3.494650000000000034e+01 1.411749999999999972e+01 -1.411749999999999972e+01
-3.493599999999999994e+01 1.379289999999999949e+01 -1.379289999999999949e+01
-3.492549999999999955e+01 1.305869999999999997e+01 -1.305869999999999997e+01
-3.491499999999999915e+01 1.206400000000000006e+01 -1.206400000000000006e+01
-3.490449999999999875e+01 1.097119999999999962e+01 -1.097119999999999962e+01
-3.489399999999999835e+01 9.907999999999999474e+00 -9.907999999999999474e+00
-3.488349999999999795e+01 8.942600000000000549e+00 -8.942600000000000549e+00
-3.487290000000000134e+01 8.085699999999999221e+00 -8.085699999999999221e+00
-3.486240000000000094e+01 7.310800000000000409e+00 -7.310800000000000409e+00
-3.485190000000000055e+01 6.578000000000000291e+00 -6.578000000000000291e+00
-3.484140000000000015e+01 5.850799999999999557e+00 -5.850799999999999557e+00
-3.483089999999999975e+01 5.105800000000000338e+00 -5.105800000000000338e+00
-3.482039999999999935e+01 4.337100000000000399e+00 -4.337100000000000399e+00
-3.480980000000000274e+01 3.557300000000000129e+00 -3.557300000000000129e+00
-3.479930000000000234e+01 2.795599999999999863e+00 -2.795599999999999863e+00
-3.478880000000000194e+01 2.089900000000000091e+00 -2.089900000000000091e+00
-3.477830000000000155e+01 1.476699999999999902e+00 -1.476699999999999902e+00
-3.476780000000000115e+01 9.809999999999999831e-01 -9.809999999999999831e-01
-3.475730000000000075e+01 6.098999999999999977e-01 -6.098999999999999977e-01
-3.474680000000000035e+01 3.536000000000000254e-01 -3.536000000000000254e-01
-3.473619999999999663e+01 1.905999999999999917e-01 -1.905999999999999917e-01
-3.472570000000000334e+01 9.529999999999999583e-02 -9.529999999999999583e-02
-3.471520000000000294e+01 4.410000000000000031e-02 -4.410000000000000031e-02
-3.470470000000000255e+01 1.890000000000000013e-02 -1.890000000000000013e-02
-3.469420000000000215e+01 7.400000000000000328e-03 -7.400000000000000328e-03
-3.468370000000000175e+01 2.700000000000000143e-03 -2.700000000000000143e-03
-3.467320000000000135e+01 8.999999999999999754e-04 -8.999999999999999754e-04
-3.466259999999999764e+01 2.999999999999999737e-04 -2.999999999999999737e-04
-3.465209999999999724e+01 1.000000000000000048e-04 -1.000000000000000048e-04
-3.464159999999999684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.463110000000000355e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.462060000000000315e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.461010000000000275e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.459949999999999903e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.458899999999999864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.457849999999999824e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.456799999999999784e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.455749999999999744e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.454699999999999704e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.453649999999999665e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.452590000000000003e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.451539999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.450489999999999924e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.449439999999999884e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.448389999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.447339999999999804e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.446289999999999765e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.445230000000000103e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.444180000000000064e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.443130000000000024e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.442079999999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.441029999999999944e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.439979999999999905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.438920000000000243e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.437870000000000203e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.436820000000000164e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.435770000000000124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.434720000000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.433670000000000044e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.432620000000000005e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.431560000000000343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.430510000000000304e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.429460000000000264e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.428410000000000224e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.427360000000000184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.426310000000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.425260000000000105e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.424199999999999733e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.423149999999999693e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.422099999999999653e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.421050000000000324e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.420000000000000284e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.418950000000000244e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.417889999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.416839999999999833e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.415789999999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.414739999999999753e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.413689999999999714e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.412639999999999674e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.411590000000000344e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.410529999999999973e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.409479999999999933e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.408429999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.407379999999999853e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.406329999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.405279999999999774e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.404229999999999734e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.403170000000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.402120000000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.401069999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.400019999999999953e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.398969999999999914e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.397919999999999874e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.396869999999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.395810000000000173e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.394760000000000133e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.393710000000000093e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.392660000000000053e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.391610000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.390559999999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.389500000000000313e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.388450000000000273e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.387400000000000233e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.386350000000000193e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.385300000000000153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.384250000000000114e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.383200000000000074e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.382139999999999702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.381089999999999662e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.380040000000000333e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.378990000000000293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.377940000000000254e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.376890000000000214e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.375840000000000174e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.374779999999999802e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.373729999999999762e+01 0.000000000000000000e+00 -0.000000000000000000e+00
